config_id,encoder_depth,quantization_bits,ldpc_code_rate,qam_order,snr_db,channel_model,dataset,batch_size,feature_dim,payload_bits,header_bits,payload_bits_with_header,coded_bits,coded_bits_with_header,qam_bits_per_symbol,qam_symbols,qam_symbols_with_header,payload_bytes,payload_bytes_with_header,coded_bytes,coded_bytes_with_header,ldpc_padding_bits,bit_error_rate,bit_errors,block_errors,block_error_rate,ldpc_nonconvergence_rate,ldpc_blocks,ldpc_converged_blocks,ldpc_max_iterations_used,semantic_score,classifier_agreement,original_accuracy,recovered_accuracy,encoding_latency_ms,decoding_latency_ms
cifar10_vitb16_10000_d9_q8_r12_qam64_snr20,9,8,0.5,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,1.708984375e-07,7,5,3.955070400253125e-05,2.373042240155776e-05,126420,126417,25,0.9882049560546876,0.9109,0.7273,0.7134,0.0,2144139.557064016
cifar10_vitb16_10000_d9_q8_r12_qam256_snr-10,9,8,0.5,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.4593094482421875,18813315,126420,1.0,1.0,126420,0,25,0.0941541492938995,0.1525,0.7273,0.1462,0.0,2488234.273127004
cifar10_vitb16_10000_d9_q8_r12_qam256_snr-5,9,8,0.5,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.4112175537109375,16843471,126420,1.0,1.0,126420,0,25,0.1305058747529983,0.1948,0.7273,0.1828,0.0,2606883.5362419924
cifar10_vitb16_10000_d9_q8_r12_qam256_snr0,9,8,0.5,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.328374462890625,13450218,126420,1.0,1.0,126420,0,25,0.1619362235069275,0.2233,0.7273,0.2078,0.0,2158372.4265869968
cifar10_vitb16_10000_d9_q8_r12_qam256_snr5,9,8,0.5,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.2761406494140625,11310721,126420,1.0,1.0,126420,0,25,0.2391072511672973,0.2979,0.7273,0.2721,0.0,2102236.1475559883
cifar10_vitb16_10000_d9_q8_r12_qam256_snr10,9,8,0.5,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.1943091796875,7958904,126420,1.0,1.0,126420,0,25,0.3068930804729461,0.3538,0.7273,0.3208,0.0,2451477.0224029925
cifar10_vitb16_10000_d9_q8_r12_qam256_snr15,9,8,0.5,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.042680078125,1748176,97477,0.7710567948109477,0.7789985761746558,126420,27939,25,0.2982490658760071,0.3001,0.7273,0.279,0.0,2122800.9679180104
cifar10_vitb16_10000_d9_q8_r12_qam256_snr20,9,8,0.5,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,6.15234375e-06,252,38,0.0003005853504192,0.0002768549280177,126420,126385,25,0.9873749017715454,0.9099,0.7273,0.7133,0.0,2051277.323611008
cifar10_vitb16_10000_d9_q8_r23_qam4_snr-10,9,8,0.6666666666666666,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.375816650390625,15393450,94815,1.0,1.0,94815,0,25,0.0065601770766079,0.1042,0.7273,0.1019,0.0,1215307.386562999
cifar10_vitb16_10000_d9_q8_r23_qam4_snr-5,9,8,0.6666666666666666,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2864434326171875,11732723,94815,1.0,1.0,94815,0,25,0.0127887409180402,0.1102,0.7273,0.1068,0.0,1346753.9590729866
cifar10_vitb16_10000_d9_q8_r23_qam4_snr0,9,8,0.6666666666666666,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.14972529296875,6132748,94815,1.0,1.0,94815,0,25,0.0254921410232782,0.1072,0.7273,0.1075,0.0,795066.1217620072
cifar10_vitb16_10000_d9_q8_r23_qam4_snr5,9,8,0.6666666666666666,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,5.341796875e-05,2188,416,0.0043874914306807,0.0040183515266571,94815,94434,25,0.969857931137085,0.8913,0.7273,0.6989,0.0,939526.100447998
cifar10_vitb16_10000_d9_q8_r23_qam4_snr10,9,8,0.6666666666666666,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,2,0.9884183406829834,0.9112,0.7273,0.7137,0.0,78847.48651098926
cifar10_vitb16_10000_d9_q8_r23_qam4_snr15,9,8,0.6666666666666666,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,1,0.9884183406829834,0.9112,0.7273,0.7137,0.0,49448.68538499577
cifar10_vitb16_10000_d9_q8_r23_qam4_snr20,9,8,0.6666666666666666,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,1,0.9884183406829834,0.9112,0.7273,0.7137,0.0,44779.18591699563
cifar10_vitb16_10000_d9_q8_r23_qam16_snr-10,9,8,0.6666666666666666,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4379311279296875,17937659,94815,1.0,1.0,94815,0,25,0.0769655555486679,0.1342,0.7273,0.1326,0.0,715964.031755997
cifar10_vitb16_10000_d9_q8_r23_qam16_snr-5,9,8,0.6666666666666666,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.380762060546875,15596014,94815,1.0,1.0,94815,0,25,0.1113606318831443,0.1653,0.7273,0.1536,0.0,849986.1845289997
cifar10_vitb16_10000_d9_q8_r23_qam16_snr0,9,8,0.6666666666666666,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2830655029296875,11594363,94815,1.0,1.0,94815,0,25,0.1379596292972564,0.188,0.7273,0.178,0.0,875974.9457500002
cifar10_vitb16_10000_d9_q8_r23_qam16_snr5,9,8,0.6666666666666666,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.1568088134765625,6422889,94815,1.0,1.0,94815,0,25,0.1328496038913726,0.1874,0.7273,0.1735,0.0,907084.7085669956
cifar10_vitb16_10000_d9_q8_r23_qam16_snr10,9,8,0.6666666666666666,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0023913330078125,97949,9819,0.1035595633602278,0.1000580076992037,94815,85328,25,0.5682096481323242,0.4933,0.7273,0.4112,0.0,709731.051092007
cifar10_vitb16_10000_d9_q8_r23_qam16_snr15,9,8,0.6666666666666666,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,5,0.9884183406829834,0.9112,0.7273,0.7137,0.0,192351.05849299
cifar10_vitb16_10000_d9_q8_r23_qam16_snr20,9,8,0.6666666666666666,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,1,0.9884183406829834,0.9112,0.7273,0.7137,0.0,70633.69225799397
cifar10_vitb16_10000_d9_q8_r23_qam64_snr-10,9,8,0.6666666666666666,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.454459619140625,18614666,94815,1.0,1.0,94815,0,25,0.0240215435624122,0.1056,0.7273,0.1058,0.0,878280.7392489922
cifar10_vitb16_10000_d9_q8_r23_qam64_snr-5,9,8,0.6666666666666666,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4090829833984375,16756039,94815,1.0,1.0,94815,0,25,0.0237554665654897,0.1009,0.7273,0.0977,0.0,882571.1336569948
cifar10_vitb16_10000_d9_q8_r23_qam64_snr0,9,8,0.6666666666666666,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.3321249755859375,13603839,94815,1.0,1.0,94815,0,25,0.026574932038784,0.0984,0.7273,0.0931,0.0,934633.5150389788
cifar10_vitb16_10000_d9_q8_r23_qam64_snr5,9,8,0.6666666666666666,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2568294677734375,10519735,94815,1.0,1.0,94815,0,25,0.0177339948713779,0.1024,0.7273,0.1019,0.0,928189.0051359952
cifar10_vitb16_10000_d9_q8_r23_qam64_snr10,9,8,0.6666666666666666,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.1450583740234375,5941591,94815,1.0,1.0,94815,0,25,0.0335444957017898,0.114,0.7273,0.1122,0.0,1207280.8956280062
cifar10_vitb16_10000_d9_q8_r23_qam64_snr15,9,8,0.6666666666666666,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.00749462890625,306980,25813,0.2722459526446237,0.2722143120814216,94815,69005,25,0.2426841855049133,0.2201,0.7273,0.2026,0.0,1151683.214343997
cifar10_vitb16_10000_d9_q8_r23_qam64_snr20,9,8,0.6666666666666666,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,7,0.9884183406829834,0.9112,0.7273,0.7137,0.0,467127.2530349961
cifar10_vitb16_10000_d9_q8_r23_qam256_snr-10,9,8,0.6666666666666666,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4612915771484375,18894503,94815,1.0,1.0,94815,0,25,0.0924867466092109,0.1476,0.7273,0.1437,0.0,1385773.139213998
cifar10_vitb16_10000_d9_q8_r23_qam256_snr-5,9,8,0.6666666666666666,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4150098876953125,16998805,94815,1.0,1.0,94815,0,25,0.1288693994283676,0.186,0.7273,0.179,0.0,1194013.7319460046
cifar10_vitb16_10000_d9_q8_r23_qam256_snr0,9,8,0.6666666666666666,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.331487939453125,13577746,94815,1.0,1.0,94815,0,25,0.1593572050333023,0.209,0.7273,0.2007,0.0,1279928.5783839878
cifar10_vitb16_10000_d9_q8_r23_qam256_snr5,9,8,0.6666666666666666,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2772032470703125,11354245,94815,1.0,1.0,94815,0,25,0.231605589389801,0.2874,0.7273,0.259,0.0,1181386.7797749843
cifar10_vitb16_10000_d9_q8_r23_qam256_snr10,9,8,0.6666666666666666,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2284124755859375,9355775,94815,1.0,1.0,94815,0,25,0.3235609233379364,0.3711,0.7273,0.3414,0.0,1167680.779909002
cifar10_vitb16_10000_d9_q8_r23_qam256_snr15,9,8,0.6666666666666666,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.1257625244140625,5151233,94815,1.0,1.0,94815,0,25,0.3559585809707641,0.3829,0.7273,0.3508,0.0,1275558.423523005
cifar10_vitb16_10000_d9_q8_r23_qam256_snr20,9,8,0.6666666666666666,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0061100830078125,250269,22509,0.2373991457047935,0.2367557875863524,94815,72367,25,0.5670080184936523,0.4456,0.7273,0.3974,0.0,1163964.7228550022
cifar10_vitb16_10000_d9_q8_r34_qam4_snr-10,9,8,0.75,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.375979931640625,15400138,84280,1.0,1.0,84280,0,25,0.0070133544504642,0.1077,0.7273,0.1063,0.0,557572.7576650097
cifar10_vitb16_10000_d9_q8_r34_qam4_snr-5,9,8,0.75,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.2869804931640625,11754721,84280,1.0,1.0,84280,0,25,0.011404812335968,0.1039,0.7273,0.1056,0.0,765573.5406690073
cifar10_vitb16_10000_d9_q8_r34_qam4_snr0,9,8,0.75,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.156540966796875,6411918,84280,1.0,1.0,84280,0,25,0.023552518337965,0.1007,0.7273,0.0993,0.0,671156.2706580007
cifar10_vitb16_10000_d9_q8_r34_qam4_snr5,9,8,0.75,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0011330078125,46408,5749,0.0682130991931656,0.0658756525866161,84280,78728,25,0.703220784664154,0.6252,0.7273,0.5057,0.0,514985.6281069952
cifar10_vitb16_10000_d9_q8_r34_qam4_snr10,9,8,0.75,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,3,0.9884183406829834,0.9112,0.7273,0.7137,0.0,87447.47650300269
cifar10_vitb16_10000_d9_q8_r34_qam4_snr15,9,8,0.75,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,1,0.9884183406829834,0.9112,0.7273,0.7137,0.0,30921.446775988443
cifar10_vitb16_10000_d9_q8_r34_qam4_snr20,9,8,0.75,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,1,0.9884183406829834,0.9112,0.7273,0.7137,0.0,31193.912439004635
cifar10_vitb16_10000_d9_q8_r34_qam16_snr-10,9,8,0.75,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.4380845947265625,17943945,84280,1.0,1.0,84280,0,25,0.0769062712788581,0.1422,0.7273,0.1361,0.0,583912.9158190044
cifar10_vitb16_10000_d9_q8_r34_qam16_snr-5,9,8,0.75,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.380940625,15603328,84280,1.0,1.0,84280,0,25,0.1107959449291229,0.1624,0.7273,0.1533,0.0,536542.4091229943
cifar10_vitb16_10000_d9_q8_r34_qam16_snr0,9,8,0.75,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.2837951416015625,11624249,84280,1.0,1.0,84280,0,25,0.1387191265821457,0.1917,0.7273,0.1783,0.0,487754.6498289885
cifar10_vitb16_10000_d9_q8_r34_qam16_snr5,9,8,0.75,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.162781787109375,6667542,84280,1.0,1.0,84280,0,25,0.1335846036672592,0.1775,0.7273,0.1674,0.0,337228.9713789942
cifar10_vitb16_10000_d9_q8_r34_qam16_snr10,9,8,0.75,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0254515869140625,1042497,63916,0.7583768391077361,0.7576293308020883,84280,20427,25,0.1326763927936554,0.1576,0.7273,0.1481,0.0,344259.1532330116
cifar10_vitb16_10000_d9_q8_r34_qam16_snr15,9,8,0.75,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,5,0.9884183406829834,0.9112,0.7273,0.7137,0.0,77790.0473470072
cifar10_vitb16_10000_d9_q8_r34_qam16_snr20,9,8,0.75,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,1,0.9884183406829834,0.9112,0.7273,0.7137,0.0,30090.19637100573
cifar10_vitb16_10000_d9_q8_r34_qam64_snr-10,9,8,0.75,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,0.455056494140625,18639114,84280,1.0,1.0,84280,0,25,0.0246874447911977,0.1038,0.7273,0.1025,0.0,305426.36684801255
cifar10_vitb16_10000_d9_q8_r34_qam64_snr-5,9,8,0.75,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,0.4099280517578125,16790653,84280,1.0,1.0,84280,0,25,0.0240677669644355,0.097,0.7273,0.0966,0.0,295481.1596879881
cifar10_vitb16_10000_d9_q8_r34_qam64_snr0,9,8,0.75,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,0.33360546875,13664480,84280,1.0,1.0,84280,0,25,0.0269301906228065,0.1013,0.7273,0.1017,0.0,303799.17427799955
cifar10_vitb16_10000_d9_q8_r34_qam64_snr5,9,8,0.75,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,0.2602729736328125,10660781,84280,1.0,1.0,84280,0,25,0.0175637733191251,0.1042,0.7273,0.0995,0.0,311880.1334449963
cifar10_vitb16_10000_d9_q8_r34_qam64_snr10,9,8,0.75,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,0.1542309326171875,6317299,84280,1.0,1.0,84280,0,25,0.0318528600037097,0.113,0.7273,0.1061,0.0,318893.8036910113
cifar10_vitb16_10000_d9_q8_r34_qam64_snr15,9,8,0.75,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0422032470703125,1728645,80624,0.9566207878500236,0.9568224964404366,84280,3639,25,0.0653341710567474,0.1199,0.7273,0.1182,0.0,344578.0648350046
cifar10_vitb16_10000_d9_q8_r34_qam64_snr20,9,8,0.75,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,6,9102240,9120060,5120000.0,5130000.0,6826680.0,6840045.0,80,4.8828125e-08,2,1,1.1865211200759371e-05,0.0,84280,84280,11,0.9884166717529296,0.9112,0.7273,0.7137,0.0,180397.92823800235
cifar10_vitb16_10000_d9_q8_r34_qam256_snr-10,9,8,0.75,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.462873974609375,18959318,84280,1.0,1.0,84280,0,25,0.0462036691606044,0.1222,0.7273,0.1164,0.0,486448.5147219966
cifar10_vitb16_10000_d9_q8_r34_qam256_snr-5,9,8,0.75,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.4202728271484375,17214375,84280,1.0,1.0,84280,0,25,0.0547371953725814,0.1175,0.7273,0.1147,0.0,481789.8879840068
cifar10_vitb16_10000_d9_q8_r34_qam256_snr0,9,8,0.75,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.345053515625,14133392,84280,1.0,1.0,84280,0,25,0.0564667731523513,0.1159,0.7273,0.1143,0.0,482944.0549770079
cifar10_vitb16_10000_d9_q8_r34_qam256_snr5,9,8,0.75,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.2905150634765625,11899497,84280,1.0,1.0,84280,0,25,0.0749630555510521,0.1309,0.7273,0.1233,0.0,495895.9606469871
cifar10_vitb16_10000_d9_q8_r34_qam256_snr10,9,8,0.75,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.2380482421875,9750456,84280,1.0,1.0,84280,0,25,0.1250747740268707,0.1819,0.7273,0.1686,0.0,551040.2749729983
cifar10_vitb16_10000_d9_q8_r34_qam256_snr15,9,8,0.75,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.140936669921875,5772766,84280,1.0,1.0,84280,0,25,0.1368474811315536,0.187,0.7273,0.179,0.0,579472.7054030081
cifar10_vitb16_10000_d9_q8_r34_qam256_snr20,9,8,0.75,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,8,6826680,6840045,5120000.0,5130000.0,6826680.0,6840045.0,80,0.041070068359375,1682230,79301,0.9409231134314192,0.941468913146654,84280,4933,25,0.1200885772705078,0.156,0.7273,0.1504,0.0,566242.9899750132
cifar10_vitb16_10000_d10_q2_r12_qam4_snr-10,10,2,0.5,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,0.3749154296875,3839134,31605,1.0,1.0,31605,0,25,0.0518393144011497,0.1528,0.7948,0.1497,0.0,407080.41868699365
cifar10_vitb16_10000_d10_q2_r12_qam4_snr-5,10,2,0.5,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,0.27981357421875,2865291,31605,1.0,1.0,31605,0,25,0.0961616337299346,0.2052,0.7948,0.1992,0.0,530642.9190490018
cifar10_vitb16_10000_d10_q2_r12_qam4_snr0,10,2,0.5,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,0.109234765625,1118564,31598,0.9997785160575858,0.999810156620788,31605,6,25,0.2194532752037048,0.3942,0.7948,0.3837,0.0,563906.3370540098
cifar10_vitb16_10000_d10_q2_r12_qam4_snr5,10,2,0.5,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,2.1484375e-06,22,11,0.0003480461952222,9.492168960612002e-05,31605,31602,25,0.4494166076183319,0.7127,0.7948,0.6714,0.0,557041.5529009989
cifar10_vitb16_10000_d10_q2_r12_qam4_snr10,10,2,0.5,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0,0,0,0.0,0.0,31605,31605,2,0.4494287669658661,0.7126,0.7948,0.6714,0.0,63451.30227999471
cifar10_vitb16_10000_d10_q2_r12_qam4_snr15,10,2,0.5,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,10240000,8,10320000,20480040,20640096,2,10240020,10320048,1280000.0,1290000.0,2560005.0,2580012.0,20,0.0,0,0,0.0,0.0,31605,31605,1,0.4494287669658661,0.7126,0.7948,0.6714,0.0,40485.66512599064
